Vendor,SystemName,Chips,CoresPer Chip,M Value,M Value Per Core,Published Date
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5620) (Intel Xeon E5620, 1CPU x 4Cores, 2.40GHz, L3 12MB)",1,4,251000,"62,750",01-Apr-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5620) (Intel Xeon E5620, 2CPU x 4Cores, 2.40GHz, L3 12MB)",2,4,492000,"61,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5630) (Intel Xeon E5630, 2CPU x 4Cores, 2.53GHz, L3 12MB)",2,4,510000,"63,750",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5640) (Intel Xeon E5640, 2CPU x 4Cores, 2.67GHz, L3 12MB)",2,4,530000,"66,250",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5645) (Intel Xeon E5645, 2CPU x 6Cores, 2.40GHz, L3 12MB)",2,6,658000,"54,833",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon E5649) (Intel Xeon E5649, 2CPU x 6Cores, 2.53GHz, L3 12MB)",2,6,678000,"56,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon L5609) (Intel Xeon L5609, 2CPU x 4Cores, 1.87GHz, L3 12MB)",2,4,318000,"39,750",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon L5630) (Intel Xeon L5630, 2CPU x 4Cores, 2.13GHz, L3 12MB)",2,4,412000,"51,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5570) (Intel Xeon X5570, 2CPU x 4Cores, 2.93GHz, L3 8MB)",2,4,559000,"69,875",01-Jan-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,765000,"63,750",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5660) (Intel Xeon X5660, 2CPU x 6Cores, 2.80GHz, L3 12MB)",2,6,774000,"64,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5667) (Intel Xeon X5667, 2CPU x 4Cores, 3.07GHz, L3 12MB)",2,4,631000,"78,875",01-Nov-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5670) (Intel Xeon X5670, 2CPU x 6Cores, 2.93GHz, L3 12MB)",2,6,790000,"65,833",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5672) (Intel Xeon X5672, 2CPU x 4Cores, 3.20GHz, L3 12MB)",2,4,642000,"80,250",01-Nov-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Intel Xeon X5675) (Intel Xeon X5675, 2CPU x 6Cores, 3.07GHz, L3 12MB)",2,6,810000,"67,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AT350 F1 (Xeon E5620) (Intel Xeon E5620, 1CPU x 4Cores, 2.40GHz, L3 12MB)",1,4,251000,"62,750",01-Nov-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F1(Intel Xeon E5502) (Intel Xeon E5502, 2CPU x 2Cores, 1.87GHz, L3 4MB)",2,2,154000,"38,500",01-Jan-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F1(Intel Xeon E5506) (Intel Xeon E5506, 2CPU x 4Cores, 2.13GHz, L3 4MB)",2,4,311000,"38,875",01-Dec-10
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2603) (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz, L3 10MB)",2,4,374000,"46,750",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2630) (Intel Xeon E5-2630, 2CPU x 6Cores, 2.30GHz, L3 15MB)",2,6,924000,"77,000",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2640) (Intel Xeon E5-2640, 2CPU x 6Cores, 2.50GHz, L3 15MB)",2,6,982000,"81,833",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2650) (Intel Xeon E5-2650, 2CPU x 8Cores, 2.00GHz, L3 20MB)",2,8,1130000,"70,625",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2665) (Intel Xeon E5-2665, 2CPU x 8Cores, 2.40GHz, L3 20MB)",2,8,1300000,"81,250",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AT350 F2 (Xeon E5-2690) (Intel Xeon E5-2690, 2CPU x 8Cores, 2.90GHz, L3 20MB)",2,8,1440000,"90,000",01-May-12
Acer Incorporated,"Acer Incorporated - Acer AW1000-AW170 F1 (Intel Xeon E5502) (Intel Xeon E5502, 2CPU x 2Cores, 1.87GHz, L3 4MB)",2,2,146000,"36,500",01-Jan-10
Acer Incorporated,"Acer Incorporated - Acer AW1000-AW170 F1 (Intel Xeon X5570) (Intel Xeon X5570, 2CPU x 4Cores, 2.93GHz, L3 8MB)",2,4,528000,"66,000",01-Jan-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5502) (Intel Xeon E5502, 2CPU x 2Cores, 1.87GHz, L3 4MB)",2,2,148000,"37,000",01-Jan-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5603, 1.60GHz) (Intel Xeon E5603, 2CPU x 4Cores, 1.60GHz, L3 4MB)",2,4,264000,"33,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5606, 2.13GHz) (Intel Xeon E5606, 2CPU x 4Cores, 2.13GHz, L3 8MB)",2,4,344000,"43,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5607, 2.26 GHz) (Intel Xeon E5607, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,360000,"45,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5620, 2.40GHz) (Intel Xeon E5620, 2CPU x 4Cores, 2.40GHz, L3 12MB)",2,4,492000,"61,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5630, 2.53 GHz) (Intel Xeon E5630, 2CPU x 4Cores, 2.53GHz, L3 12MB)",2,4,512000,"64,000",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5640, 2.66 GHz) (Intel Xeon E5640, 2CPU x 4Cores, 2.67GHz, L3 12MB)",2,4,530000,"66,250",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5645, 2.40GHz) (Intel Xeon E5645, 2CPU x 6Cores, 2.40GHz, L3 12MB)",2,6,658000,"54,833",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon E5649, 2.53GHz) (Intel Xeon E5649, 2CPU x 6Cores, 2.53GHz, L3 12MB)",2,6,678000,"56,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon L5609, 1.86 GHz) (Intel Xeon L5609, 2CPU x 4Cores, 1.87GHz, L3 12MB)",2,4,320000,"40,000",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon L5630, 2.13GHz) (Intel Xeon L5630, 2CPU x 4Cores, 2.13GHz, L3 12MB)",2,4,412000,"51,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon L5640, 2.26 GHz) (Intel Xeon L5640, 2CPU x 6Cores, 2.27GHz, L3 12MB)",2,6,640000,"53,333",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5570, 2.93 GHz) (Intel Xeon X5570, 2CPU x 4Cores, 2.93GHz, L3 8MB)",2,4,566000,"70,750",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5650, 2.66GHz) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,767000,"63,917",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5660, 2.80 GHz) (Intel Xeon X5660, 2CPU x 6Cores, 2.80GHz, L3 12MB)",2,6,787000,"65,583",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5667, 3.06GHz) (Intel Xeon X5667, 2CPU x 4Cores, 3.07GHz, L3 12MB)",2,4,631000,"78,875",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5670, 2.93GHz) (Intel Xeon X5670, 2CPU x 6Cores, 2.93GHz, L3 12MB)",2,6,810000,"67,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5672, 3.2 GHz) (Intel Xeon X5672, 2CPU x 4Cores, 3.20GHz, L3 12MB)",2,4,649000,"81,125",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F1 (Intel Xeon X5675, 3.06GHz) (Intel Xeon X5675, 2CPU x 6Cores, 3.07GHz, L3 12MB)",2,6,832000,"69,333",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F2 (Intel Xeon E5-2603) (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz, L3 10MB)",2,4,369000,"46,125",01-Sep-12
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW170h F2 (Intel Xeon E5-2690) (Intel Xeon E5-2690, 2CPU x 8Cores, 2.90GHz, L3 20MB)",2,8,1450000,"90,625",01-Sep-12
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175 F1 (AMD Opteron 6140) (AMD Opteron 6140, 2CPU x 8Cores, 2.60GHz, L3 12MB)",2,8,600000,"37,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6124 HE) (AMD Opteron 6124 HE, 2CPU x 8Cores, 1.80GHz, L3 12MB)",2,8,423000,"26,438",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6128 HE) (AMD Opteron 6128 HE, 2CPU x 8Cores, 2.00GHz, L3 12MB)",2,8,497000,"31,063",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6128) (AMD Opteron 6128, 2CPU x 8Cores, 2.00GHz, L3 12MB)",2,8,497000,"31,063",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6132 HE) (AMD Opteron 6132 HE, 2CPU x 8Cores, 2.20GHz, L3 12MB)",2,8,532000,"33,250",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6134) (AMD Opteron 6134, 2CPU x 8Cores, 2.30GHz, L3 12MB)",2,8,548000,"34,250",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6136) (AMD Opteron 6136, 2CPU x 8Cores, 2.40GHz, L3 12MB)",2,8,566000,"35,375",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6164 HE) (AMD Opteron 6164 HE, 2CPU x 12Cores, 1.70GHz, L3 12MB)",2,12,631000,"26,292",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6166 HE) (AMD Opteron 6166 HE, 2CPU x 12Cores, 1.80GHz, L3 12MB)",2,12,660000,"27,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6168) (AMD Opteron 6168, 2CPU x 12Cores, 1.90GHz, L3 12MB)",2,12,687000,"28,625",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6172) (AMD Opteron 6172, 2CPU x 12Cores, 2.10GHz, L3 12MB)",2,12,734000,"30,583",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6174) (AMD Opteron 6174, 2CPU x 12Cores, 2.20GHz, L3 12MB)",2,12,758000,"31,583",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6176) (AMD Opteron 6176, 2CPU x 12Cores, 2.30GHz, L3 12MB)",2,12,783000,"32,625",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 (AMD Opteron 6212) (AMD Opteron 6212, 2CPU x 8Cores, 2.60GHz, L3 16MB)",2,8,553000,"34,563",01-Nov-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175h F1 AMD Opteron 6274) (AMD Opteron 6274, 2CPU x 16Cores, 2.20GHz, L3 16MB)",2,16,908000,"28,375",01-Nov-11
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175hq F1 (AMD Opteron 6124 HE) (AMD Opteron 6124 HE, 2CPU x 8Cores, 1.80GHz, L3 12MB)",2,8,423000,"26,438",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000h-AW175hq F1 (AMD Opteron 6174) (AMD Opteron 6174, 2CPU x 12Cores, 2.20GHz, L3 12MB)",2,12,676000,"28,167",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5502, 1.86 GHz) (Intel Xeon E5502, 2CPU x 2Cores, 1.87GHz, L3 4MB)",2,2,154000,"38,500",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5603, 1.60GHz) (Intel Xeon E5603, 2CPU x 4Cores, 1.60GHz, L3 4MB)",2,4,264000,"33,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5606, 2.13GHz) (Intel Xeon E5606, 2CPU x 4Cores, 2.13GHz, L3 8MB)",2,4,344000,"43,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5607, 2.26 GHz) (Intel Xeon E5607, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,360000,"45,000",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5620, 2.40GHz) (Intel Xeon E5620, 2CPU x 4Cores, 2.40GHz, L3 12MB)",2,4,492000,"61,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5630, 2.53 GHz) (Intel Xeon E5630, 2CPU x 4Cores, 2.53GHz, L3 12MB)",2,4,512000,"64,000",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5640, 2.66 GHz) (Intel Xeon E5640, 2CPU x 4Cores, 2.67GHz, L3 12MB)",2,4,530000,"66,250",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5645, 2.40GHz) (Intel Xeon E5645, 2CPU x 6Cores, 2.40GHz, L3 12MB)",2,6,658000,"54,833",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon E5649, 2.53GHz) (Intel Xeon E5649, 2CPU x 6Cores, 2.53GHz, L3 12MB)",2,6,678000,"56,500",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon L5609, 1.86 GHz) (Intel Xeon L5609, 2CPU x 4Cores, 1.87GHz, L3 12MB)",2,4,320000,"40,000",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon L5630, 2.13GHz) (Intel Xeon L5630, 2CPU x 4Cores, 2.13GHz, L3 12MB)",2,4,412000,"51,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon L5640, 2.26 GHz) (Intel Xeon L5640, 2CPU x 6Cores, 2.27GHz, L3 12MB)",2,6,640000,"53,333",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5570, 2.93 GHz) (Intel Xeon X5570, 2CPU x 4Cores, 2.93GHz, L3 8MB)",2,4,566000,"70,750",01-Aug-10
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5650, 2.66GHz) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,767000,"63,917",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5660, 2.80 GHz) (Intel Xeon X5660, 2CPU x 6Cores, 2.80GHz, L3 12MB)",2,6,787000,"65,583",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5667, 3.06GHz) (Intel Xeon X5667, 2CPU x 4Cores, 3.07GHz, L3 12MB)",2,4,631000,"78,875",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5670, 2.93GHz) (Intel Xeon X5670, 2CPU x 6Cores, 2.93GHz, L3 12MB)",2,6,810000,"67,500",01-Jan-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5672, 3.2 GHz) (Intel Xeon X5672, 2CPU x 4Cores, 3.20GHz, L3 12MB)",2,4,649000,"81,125",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer AW2000ht-AW170ht F1 (Intel Xeon X5675, 3.06GHz) (Intel Xeon X5675, 2CPU x 6Cores, 3.07GHz, L3 12MB)",2,6,832000,"69,333",01-Feb-11
Acer Incorporated,"Acer Incorporated - Acer Altos G330 (Intel Xeon 3070, 2.66 GHz) (Intel Xeon 3070, 1CPU x 2Cores, 2.67GHz)",1,2,62200,"31,100",01-Nov-06
Acer Incorporated,"Acer Incorporated - Acer Altos G330 (Intel Xeon X3210, 2.13 GHz) (Intel Xeon X3210, 1CPU x 4Cores, 2.13GHz)",1,4,89000,"22,250",01-Nov-06
Acer Incorporated,"Acer Incorporated - Acer Altos G330 (Intel Xeon X3220, 2.4 GHz) (Intel Xeon X3220, 1CPU x 4Cores, 2.40GHz)",1,4,95700,"23,925",01-Nov-06
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Intel Xeon X3210) (Intel Xeon X3210, 1CPU x 4Cores, 2.13GHz)",1,4,105000,"26,250",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Intel Xeon X3220) (Intel Xeon X3220, 1CPU x 4Cores, 2.40GHz)",1,4,115000,"28,750",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Intel Xeon X3230, 1CPU x 4Cores, 2.66GHz)",1,4,123000,"30,750",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Intel Xeon X3320) (Intel Xeon X3320, 1CPU x 4Cores, 2.50GHz)",1,4,117000,"29,250",01-Mar-08
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Intel Xeon X3360) (Intel Xeon X3360, 1CPU x 4Cores, 2.83GHz)",1,4,140000,"35,000",01-Mar-08
Acer Incorporated,"Acer Incorporated - Acer Altos G330 Mk2 (Xeon X3370) (Intel Xeon X3370, 1CPU x 4Cores, 3.00GHz)",1,4,172000,"43,000",01-Nov-08
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5110) (Intel Xeon 5110, 1CPU x 2Cores, 1.60GHz)",1,2,44700,"22,350",01-Aug-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5110) (Intel Xeon 5110, 2CPU x 2Cores, 1.60GHz)",2,2,81000,"20,250",01-Aug-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5120) (Intel Xeon 5120, 1CPU x 2Cores, 1.86GHz)",1,2,48800,"24,400",01-Aug-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5120) (Intel Xeon 5120, 2CPU x 2Cores, 1.86GHz)",2,2,88800,"22,200",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5130) (Intel Xeon 5130, 1CPU x 2Cores, 2.00GHz)",1,2,53000,"26,500",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5140) (Intel Xeon 5140, 1CPU x 2Cores, 2.33GHz)",1,2,58600,"29,300",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5140) (Intel Xeon 5140, 2CPU x 2Cores, 2.33GHz)",2,2,108000,"27,000",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5150) (Intel Xeon 5150, 1CPU x 2Cores, 2.66GHz)",1,2,64000,"32,000",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5160) (Intel Xeon 5160, 1CPU x 2Cores, 3.00GHz)",1,2,69300,"34,650",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon 5160) (Intel Xeon 5160, 2CPU x 2Cores, 3.00GHz)",2,2,126000,"31,500",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5310) (Intel Xeon E5310, 1CPU x 4Cores, 1.67GHz)",1,4,81200,"20,300",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5310) (Intel Xeon E5310, 2CPU x 4Cores, 1.67GHz)",2,4,141000,"17,625",01-May-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5320) (Intel Xeon E5320, 1CPU x 4Cores, 1.86GHz)",1,4,89900,"22,475",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5320) (Intel Xeon E5320, 2CPU x 4Cores, 1.86GHz)",2,4,154000,"19,250",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5335) (Intel Xeon E5335, 1CPU x 4Cores, 2.00GHz)",1,4,97100,"24,275",01-Aug-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5335) (Intel Xeon E5335, 2CPU x 4Cores, 2.00GHz)",2,4,174000,"21,750",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5345) (Intel Xeon E5345, 1CPU x 4Cores, 2.33GHz)",1,4,107000,"26,750",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon E5345) (Intel Xeon E5345, 2CPU x 4Cores, 2.33GHz)",2,4,189000,"23,625",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5355) (Intel Xeon X5355, 1CPU x 4Cores, 2.67GHz)",1,4,116000,"29,000",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5355) (Intel Xeon X5355, 2CPU x 4Cores, 2.67GHz)",2,4,204000,"25,500",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5355, 2.66GHz) (Intel Xeon X5355, 1CPU x 4Cores, 2.67GHz)",1,4,103000,"25,750",01-Nov-06
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5355, 2.66GHz) (Intel Xeon X5355, 2CPU x 4Cores, 2.67GHz)",2,4,174000,"21,750",01-Nov-06
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5365) (Intel Xeon X5365, 1CPU x 4Cores, 3.00GHz)",1,4,123000,"30,750",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 (Intel Xeon X5365) (Intel Xeon X5365, 2CPU x 4Cores, 3.00GHz)",2,4,213000,"26,625",01-Nov-07
Acer Incorporated,"Acer Incorporated - Acer Altos G540 M2 (Intel Xeon E5502) (Intel Xeon E5502, 1CPU x 2Cores, 1.87GHz, L3 4MB)",1,2,74900,"37,450",01-Mar-09
Acer Incorporated,"Acer Incorporated - Acer Altos G540 M2 (Intel Xeon E5502) (Intel Xeon E5502, 2CPU x 2Cores, 1.87GHz, L3 4MB)",2,2,148000,"37,000",01-Mar-09
Acer Incorporated,"Acer Incorporated - Acer Altos G540 M2 (Intel Xeon X5570) (Intel Xeon X5570, 1CPU x 4Cores, 2.93GHz, L3 8MB)",1,4,275000,"68,750",01-Mar-09
Acer Incorporated,"Acer Incorporated - Acer Altos G540 M2 (Intel Xeon X5570) (Intel Xeon X5570, 2CPU x 4Cores, 2.93GHz, L3 8MB)",2,4,521000,"65,125",01-Mar-09
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2212) (AMD Opteron 2212, 1CPU x 2Cores, 2.00GHz)",1,2,41200,"20,600",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2212) (AMD Opteron 2212, 2CPU x 2Cores, 2.00GHz)",2,2,81400,"20,350",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2220 SE) (AMD Opteron 2220 SE, 1CPU x 2Cores, 2.80GHz)",1,2,50600,"25,300",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2220 SE) (AMD Opteron 2220 SE, 2CPU x 2Cores, 2.80GHz)",2,2,102000,"25,500",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2220) (AMD Opteron 2220, 1CPU x 2Cores, 2.80GHz)",1,2,50800,"25,400",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2220) (AMD Opteron 2220, 2CPU x 2Cores, 2.80GHz)",2,2,101000,"25,250",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2222 SE) (AMD Opteron 2222 SE, 1CPU x 2Cores, 3.00GHz)",1,2,54400,"27,200",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2222 SE) (AMD Opteron 2222 SE, 2CPU x 2Cores, 3.00GHz)",2,2,108000,"27,000",01-Jun-07
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2350) (AMD Opteron 2350, 1CPU x 4Cores, 2.00GHz, L3 2MB)",1,4,91500,"22,875",01-May-08
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2350) (AMD Opteron 2350, 2CPU x 4Cores, 2.00GHz, L3 2MB)",2,4,179000,"22,375",01-May-08
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2356) (AMD Opteron 2356, 1CPU x 4Cores, 2.30GHz, L3 2MB)",1,4,100000,"25,000",01-May-08
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2356) (AMD Opteron 2356, 2CPU x 4Cores, 2.30GHz, L3 2MB)",2,4,197000,"24,625",01-May-08
Acer Incorporated,"Acer Incorporated - Acer Altos G5450 (AMD Opteron 2360 SE) (AMD Opteron 2360 SE, 1CPU x 4Cores, 2.50GHz, L3 2MB)",1,4,107000,"26,750",01-Oct-08
